"t";"pig";"FI";"OLW";"culled";"week";"pen";"feedMix"
67;11;3.31625359269419;96.6907182305105;0;10;2;2
67;12;3.58905276571893;102.945583447002;0;10;2;2
67;13;2.48201281595026;87.6714883677516;0;10;2;2
67;14;3.70080906183583;110.986741109566;1;10;2;2
67;15;2.69349735187655;94.3461841273804;0;10;2;2
68;1;2.73191143537585;88.9499390611696;0;10;2;2
68;2;2.85513964709459;95.9537514624926;0;10;2;2
68;3;3.19753121979022;101.533497200492;0;10;2;2
68;4;2.80515720770727;93.9501887162538;0;10;2;2
68;5;3.37375111977626;100.141177939488;0;10;2;2
68;6;3.59423373318965;110.82819102175;0;10;2;2
68;7;2.95583149330718;100.923087989126;0;10;2;2
68;8;3.19909319036351;105.205075624688;0;10;2;2
68;9;2.71151499259557;93.842628880804;0;10;2;2
68;10;2.30016970468666;87.4492278024861;0;10;2;2
68;11;3.38703393993108;97.958439819008;0;10;2;2
68;12;3.77942786547318;104.987298991962;0;10;2;2
68;13;2.30714462564657;89.0913645898127;0;10;2;2
68;14;3.82605140985103;112.522147735394;1;10;2;2
68;15;2.55045947943502;92.8783662345653;0;10;2;2
69;1;2.85197457705747;89.0637336196393;0;10;2;2
69;2;3.16778687250708;98.6682394904954;0;10;2;2
69;3;3.28955979157248;103.361776392137;0;10;2;2
69;4;2.42657721364115;94.7019264127086;0;10;2;2
69;5;3.18131378650639;102.305058212445;0;10;2;2
69;6;3.92063237857671;113.406289185904;0;10;2;2
69;7;3.04561922703811;100.981967417308;0;10;2;2
69;8;3.13748407009776;107.912425640785;0;10;2;2
69;9;2.85431498119425;95.2822371645511;0;10;2;2
69;10;1.87303692987914;87.9975540556188;0;10;2;2
69;11;3.40133901979508;97.9208792021582;0;10;2;2
69;12;3.7933630436924;105.385146503687;0;10;2;2
69;13;2.47800726530466;88.3674026842776;0;10;2;2
69;14;3.77203989255325;114.379914810143;1;10;2;2
69;15;2.64925579850343;95.0524858810567;0;10;2;2
70;1;2.62952289570018;91.191427337203;0;10;2;2
70;2;2.97317621294036;102.409000885135;0;10;2;2
70;3;3.04044186023681;104.259478497731;0;10;2;2
70;4;2.84646665842375;94.849672413905;0;10;2;2
70;5;3.2627978408518;101.293314503297;0;10;2;2
70;6;3.54335496273954;116.317266000188;0;10;2;2
70;7;3.01912077564429;102.238340854401;0;10;2;2
70;8;3.2993244904496;107.119509082119;0;10;2;2
70;9;2.71818418522375;95.5669376413924;0;10;2;2
70;10;2.25887724891852;89.3778968175254;0;10;2;2
70;11;3.23308202286556;98.6398259230852;0;10;2;2
70;12;3.71502023902956;106.471458120865;0;10;2;2
70;13;2.43394460928591;90.4317739446675;0;10;2;2
70;14;3.78811860442903;115.070492643946;1;10;2;2
70;15;2.93732344478758;98.9238165725921;0;10;2;2
71;1;2.79371636764585;90.9768028151629;0;11;2;2
71;2;2.86923594756892;99.6062523348409;0;11;2;2
71;3;3.03948326816423;106.469255907159;1;11;2;2
71;4;2.34187748148153;98.2244104409456;0;11;2;2
71;5;3.08297982844154;104.523982699153;0;11;2;2
71;6;3.55330440860945;116.652021823968;1;11;2;2
71;7;3.04833526578458;102.129574236119;0;11;2;2
71;8;3.52513282448914;111.738491461411;1;11;2;2
71;9;2.70397936348113;97.5699459885247;0;11;2;2
71;10;2.29261044460607;89.1088140457156;0;11;2;2
71;11;3.18409068159545;100.878057284608;0;11;2;2
71;12;3.47013006732024;108.191867549542;1;11;2;2
71;13;2.47978091860418;90.6127698044935;0;11;2;2
71;14;3.81406559433231;116.892997893433;1;11;2;2
71;15;2.58731493580329;97.4253733143282;0;11;2;2
72;1;2.53994481131588;90.1693163113135;0;11;2;2
72;2;3.27632315649489;102.089878502332;0;11;2;2
72;3;3.38414161950047;105.365896620871;1;11;2;2
72;4;2.73979349429528;97.8526263394596;0;11;2;2
72;5;3.11397887281092;104.963646869727;0;11;2;2
72;6;3.85899076722633;119.240402079413;1;11;2;2
72;7;2.97433225551061;104.273490421295;0;11;2;2
72;8;3.40404542422044;110.453677059992;1;11;2;2
72;9;2.60981253413805;98.4110615611213;0;11;2;2
72;10;2.38357704784143;88.8241381127672;0;11;2;2
72;11;3.07332598280668;100.86000208807;0;11;2;2
72;12;3.56864820705794;110.104182932821;1;11;2;2
72;13;2.93261582468706;91.2983635574955;0;11;2;2
72;14;4.03105156329061;119.588478851412;1;11;2;2
72;15;2.76006290976202;99.2082012412157;0;11;2;2
73;1;2.62806756974402;91.6831922326055;0;11;2;2
73;2;2.806642751996;103.016670671715;0;11;2;2
73;3;3.06474221341398;109.897558177929;1;11;2;2
73;4;2.47186059304533;98.6922883828458;0;11;2;2
73;5;3.11702368132616;106.411863082572;0;11;2;2
73;6;3.7343256089999;118.010192724767;1;11;2;2
73;7;2.82583377943111;105.825179018182;0;11;2;2
73;8;3.4720262227283;113.667263688388;1;11;2;2
73;9;2.37019040224882;100.119293656591;0;11;2;2
73;10;1.96994718258884;90.7643231980852;0;11;2;2
73;11;3.08952249807712;104.20204826467;0;11;2;2
73;12;3.6917623966317;112.037015774438;1;11;2;2
73;13;2.76811768555735;94.4769694292262;0;11;2;2
73;14;3.86672536728542;120.656401999018;1;11;2;2
73;15;2.57929528085661;100.706696988315;0;11;2;2
74;1;2.6936998873772;93.3926091969878;0;11;2;2
74;2;2.98228064062979;106.025900163227;0;11;2;2
74;3;2.89889934319654;108.773861360982;1;11;2;2
74;4;2.82196906992947;99.6616298873835;0;11;2;2
74;5;3.30588360004151;107.44438092486;0;11;2;2
74;6;3.36995673225917;121.942272124005;1;11;2;2
74;7;3.21944920127062;105.049083257014;0;11;2;2
74;8;3.68255487578438;113.024617452439;1;11;2;2
74;9;2.39793119323746;98.4509585405223;0;11;2;2
74;10;1.82772754091742;91.0206506105244;0;11;2;2
74;11;3.06881297502449;103.641361413261;0;11;2;2
74;12;3.15396213793787;112.383254586135;1;11;2;2
74;13;2.75680019613136;92.5820107081733;0;11;2;2
74;14;4.02828507870678;123.498337180991;1;11;2;2
74;15;2.76871621871777;100.167486527773;0;11;2;2
75;1;2.92417717018625;94.3266845267101;0;11;2;2
75;2;2.99330060646695;104.124241497486;0;11;2;2
75;3;3.06621113544005;110.336361824697;1;11;2;2
75;4;2.44729989648061;98.184069119034;0;11;2;2
75;5;3.10920441533681;108.525900429769;0;11;2;2
75;6;3.68847924250896;122.385115601688;1;11;2;2
75;7;3.0763185333206;106.614277130997;0;11;2;2
75;8;3.44451049240305;116.088007233915;1;11;2;2
75;9;2.48906781586556;101.720646505856;0;11;2;2
75;10;1.81972133769007;90.1901424478928;0;11;2;2
75;11;3.14143078899503;105.149596406916;0;11;2;2
75;12;3.71830927378702;114.946450598209;1;11;2;2
75;13;2.6650565257399;96.8427541935515;0;11;2;2
75;14;3.90533864527249;122.850124831462;1;11;2;2
75;15;2.64674555295955;101.085728762304;0;11;2;2
76;1;2.93949147173347;96.0893652064764;0;11;2;2
76;2;2.97536954596797;106.094760173104;0;11;2;2
76;3;3.13711467470902;111.98857730821;1;11;2;2
76;4;2.45978176017983;99.2764856539639;0;11;2;2
76;5;3.47570524661879;109.440057753321;0;11;2;2
76;6;3.39083246254451;124.164525963012;1;11;2;2
76;7;2.69959228694095;110.124414814517;0;11;2;2
76;8;3.2928536128833;116.912818852433;1;11;2;2
76;9;2.77418227346898;102.155137821991;0;11;2;2
76;10;2.3295919562484;92.6539349988565;0;11;2;2
76;11;3.2248012745987;107.933929842552;0;11;2;2
76;12;3.74469176499065;112.98082231721;1;11;2;2
76;13;2.69588458704768;96.2527121450322;0;11;2;2
76;14;3.77440869177985;123.677056599432;1;11;2;2
76;15;2.93424187675563;101.893948931595;0;11;2;2
77;1;2.73178660487488;96.5261521815445;0;11;2;2
77;2;3.26765542568792;107.049648758543;0;11;2;2
77;3;3.22358834274188;111.96941304563;1;11;2;2
77;4;2.61047458145635;101.367311087385;0;11;2;2
77;5;3.14695533533737;111.159988077277;0;11;2;2
77;6;3.87282172296666;126.980410339589;1;11;2;2
77;7;3.21504706784447;108.767776998401;0;11;2;2
77;8;3.65178915445705;117.544504992664;1;11;2;2
77;9;2.74054470421597;102.046716452427;0;11;2;2
77;10;2.41792088936257;92.5435085180361;0;11;2;2
77;11;3.36139075265306;107.42168217393;0;11;2;2
77;12;3.47819366929876;114.63034837112;1;11;2;2
77;13;2.6824908324123;93.9058446328209;0;11;2;2
77;14;3.8051778397056;125.686453578353;1;11;2;2
77;15;2.57781709803967;102.546957522202;0;11;2;2
